Game,Team,Opp,W/L,R,RA,D/N,Att,Team,HR Count
123,BOS,NYY,W,5,1,D,36911,BOS,0
123,CHC,TOR,W,6,5,D,41459,CHC,0
121,CHW,TEX,W,3,2,D,23861,CHW,0
125,CIN,ATL,L,1,8,D,25758,CIN,0
122,CLE,KCR,L,4,7,D,27417,CLE,1
124,COL,MIL,L,4,8,D,32426,COL,1
123,DET,LAD,W,6,1,D,30901,DET,1
124,HOU,OAK,L,2,3,D,34011,HOU,1
123,KCR,CLE,W,7,4,D,27417,KC,1
124,LAA,BAL,W,5,4,D,24715,LAA,2
122,LAD,DET,L,1,6,D,30901,LAD,1
122,MIA,NYM,W,6,4,D,26464,MIA,1
125,MIL,COL,W,8,4,D,32426,MIL,2
122,MIN,ARI,W,12,5,D,27367,MIN,3
122,NYM,MIA,L,4,6,D,26464,NYM,1
123,NYY,BOS,L,1,5,D,36911,NYY,1
124,OAK,HOU,W,3,2,D,34011,OAK,0
122,PHI,SFG,W,5,2,D,39921,PHI,1
124,PIT,STL,W,6,3,N,2596,PIT,1
124,SDP,WSN,L,1,4,D,29292,SD,0
125,SEA,TBR,L,0,3,D,13354,SEA,0
126,SFG,PHI,L,2,5,D,39921,SF,0
124,STL,PIT,L,3,6,N,2596,STL,1
126,TBR,SEA,W,3,0,D,13354,TB,2
123,TEX,CHW,L,2,3,D,23861,TEX,1
124,TOR,CHC,L,5,6,D,41459,TOR,1
122,WSN,SDP,W,4,1,D,29292,WSH,0
125,ARI,NYM,W,3,2,N,24265,ARI,1
123,ATL,SEA,L,5,6,N,21284,ATL,1
125,BAL,OAK,W,7,3,N,16020,BAL,4
124,BOS,CLE,L,4,5,N,21428,BOS,2
122,CHW,MIN,W,7,6,N,,CHW,2
123,CHW,MIN,L,2,10,N,14493,CHW,2
123,CLE,BOS,W,5,4,N,21428,CLE,1
125,LAA,TEX,L,3,5,N,35204,LAA,0
123,LAD,PIT,W,6,5,N,19094,LAD,2
126,MIL,SFG,L,0,2,N,39341,MIL,0
123,MIN,CHW,L,6,7,N,,MIN,1
124,MIN,CHW,W,10,2,N,14493,MIN,4
123,NYM,ARI,L,2,3,N,24265,NYM,1
125,OAK,BAL,L,3,7,N,16020,OAK,2
125,PIT,LAD,L,5,6,N,19094,PIT,3
126,SEA,ATL,W,6,5,N,21284,SEA,0
127,SFG,MIL,W,2,0,N,39341,SF,0
124,TEX,LAA,W,5,3,N,35204,TEX,1
126,ARI,NYM,W,7,4,N,25220,ARI,2
124,ATL,SEA,W,4,0,N,22947,ATL,1
126,BAL,OAK,L,4,6,N,18493,BAL,1
125,BOS,CLE,W,9,1,N,19563,BOS,2
124,CHC,CIN,W,13,9,N,16467,CHC,0
124,CHW,MIN,L,1,4,N,14053,CHW,0
126,CIN,CHC,L,9,13,N,16467,CIN,4
124,CLE,BOS,L,1,9,N,19563,CLE,1
125,COL,KCR,L,2,3,N,22868,COL,1
124,DET,NYY,L,4,13,N,27818,DET,2
125,HOU,WSN,L,3,4,N,23798,HOU,0
124,KCR,COL,W,3,2,N,22868,KC,0
126,LAA,TEX,W,10,1,N,37033,LAA,2
124,LAD,PIT,W,8,5,N,17288,LAD,1
123,MIA,PHI,W,12,8,N,,MIA,4
124,MIA,PHI,W,7,4,N,20761,MIA,2
127,MIL,SFG,W,4,3,N,39523,MIL,0
125,MIN,CHW,W,4,1,N,14053,MIN,3
124,NYM,ARI,L,4,7,N,25220,NYM,1
124,NYY,DET,W,13,4,N,27818,NYY,3
126,OAK,BAL,W,6,4,N,18493,OAK,4
123,PHI,MIA,L,8,12,N,,PHI,5
124,PHI,MIA,L,4,7,N,20761,PHI,3
126,PIT,LAD,L,5,8,N,17288,PIT,1
125,SDP,STL,W,12,4,N,38767,SD,2
127,SEA,ATL,L,0,4,N,22947,SEA,0
128,SFG,MIL,L,3,4,N,39523,SF,1
125,STL,SDP,L,4,12,N,38767,STL,3
127,TBR,TOR,W,6,5,N,11948,TB,2
125,TEX,LAA,L,1,10,N,37033,TEX,0
125,TOR,TBR,L,5,6,N,11948,TOR,2
123,WSN,HOU,W,4,3,N,23798,WSH,1
127,ARI,NYM,L,2,4,N,31277,ARI,1
125,ATL,SEA,L,6,9,N,23890,ATL,0
127,BAL,OAK,W,8,7,D,20072,BAL,4
126,BOS,CLE,W,6,1,N,25346,BOS,2
125,CHC,CIN,W,9,3,N,15355,CHC,2
125,CHW,MIN,W,4,3,N,15605,CHW,1
127,CIN,CHC,L,3,9,N,15355,CIN,3
125,CLE,BOS,L,1,6,N,25346,CLE,1
126,COL,KCR,L,4,6,N,25752,COL,2
125,DET,NYY,L,2,10,N,29695,DET,2
126,HOU,WSN,W,6,1,N,23434,HOU,3
125,KCR,COL,W,6,4,N,25752,KC,1
127,LAA,TEX,L,5,7,N,35497,LAA,1
125,LAD,PIT,L,0,1,N,19859,LAD,0
125,MIA,PHI,L,0,8,N,19161,MIA,0
128,MIL,SFG,L,2,4,D,40015,MIL,1
126,MIN,CHW,L,3,4,N,15605,MIN,1
125,NYM,ARI,W,4,2,N,31277,NYM,1
125,NYY,DET,W,10,2,N,29695,NYY,3
127,OAK,BAL,L,7,8,D,20072,OAK,1
125,PHI,MIA,W,8,0,N,19161,PHI,1
127,PIT,LAD,W,1,0,N,19859,PIT,1
126,SDP,STL,L,2,6,N,38762,SD,1
128,SEA,ATL,W,9,6,N,23890,SEA,1
129,SFG,MIL,W,4,2,D,40015,SF,0
126,STL,SDP,W,6,2,N,38762,STL,0
128,TBR,TOR,L,6,7,N,8264,TB,3
126,TEX,LAA,W,7,5,N,35497,TEX,3
126,TOR,TBR,W,7,6,N,8264,TOR,6
124,WSN,HOU,L,1,6,N,23434,WSH,0
128,ARI,NYM,W,3,2,D,25284,ARI,0
127,BOS,CLE,L,6,13,N,21643,BOS,2
126,CHC,CIN,L,2,4,N,18191,CHC,1
126,CHW,MIN,W,5,1,N,16013,CHW,1
128,CIN,CHC,W,4,2,N,18191,CIN,0
126,CLE,BOS,W,13,6,N,21643,CLE,2
127,COL,KCR,W,3,2,D,25314,COL,1
126,DET,NYY,W,10,6,D,32622,DET,2
127,HOU,WSN,L,4,5,N,24761,HOU,1
126,KCR,COL,L,2,3,D,25314,KC,2
128,LAA,TEX,L,0,3,N,34032,LAA,0
126,LAD,PIT,W,5,2,D,22115,LAD,3
126,MIA,PHI,W,9,8,D,18083,MIA,4
127,MIN,CHW,L,1,5,N,16013,MIN,1
126,NYM,ARI,L,2,3,D,25284,NYM,1
126,NYY,DET,L,6,10,D,32622,NYY,1
126,PHI,MIA,L,8,9,D,18083,PHI,2
128,PIT,LAD,L,2,5,D,22115,PIT,0
127,SDP,STL,W,4,3,N,38726,SD,0
127,STL,SDP,L,3,4,N,38726,STL,1
129,TBR,TOR,W,2,0,D,10133,TB,1
127,TEX,LAA,W,3,0,N,34032,TEX,2
127,TOR,TBR,L,0,2,D,10133,TOR,0
125,WSN,HOU,W,5,4,N,24761,WSH,0
129,ARI,SFG,W,4,3,N,31924,ARI,1
126,ATL,COL,W,5,2,N,33577,ATL,2
128,BAL,BOS,W,16,3,N,37191,BAL,2
128,BOS,BAL,L,3,16,N,37191,BOS,1
127,CHC,PHI,L,1,7,N,24424,CHC,1
127,CHW,DET,W,3,2,N,23171,CHW,1
129,CIN,PIT,W,9,5,N,20561,CIN,2
127,CLE,KCR,W,4,0,N,34061,CLE,1
128,COL,ATL,L,2,5,N,33577,COL,1
127,DET,CHW,L,2,3,N,23171,DET,0
128,HOU,LAA,W,2,1,N,42333,HOU,1
127,KCR,CLE,L,0,4,N,34061,KC,0
129,LAA,HOU,L,1,2,N,42333,LAA,0
127,LAD,MIL,W,3,1,N,52455,LAD,2
127,MIA,SDP,W,8,6,N,22489,MIA,3
129,MIL,LAD,L,1,3,N,52455,MIL,1
128,MIN,TOR,W,6,1,N,37525,MIN,0
127,NYM,WSN,W,4,2,N,34036,NYM,0
127,NYY,SEA,L,1,2,N,42057,NYY,0
128,OAK,TEX,W,3,1,N,14499,OAK,2
127,PHI,CHC,W,7,1,N,24424,PHI,2
129,PIT,CIN,L,5,9,N,20561,PIT,1
128,SDP,MIA,L,6,8,N,22489,SD,2
129,SEA,NYY,W,2,1,N,42057,SEA,2
130,SFG,ARI,L,3,4,N,31924,SF,0
128,STL,TBR,L,3,7,N,40050,STL,1
130,TBR,STL,W,7,3,N,40050,TB,1
128,TEX,OAK,L,1,3,N,14499,TEX,0
128,TOR,MIN,L,1,6,N,37525,TOR,1
126,WSN,NYM,L,2,4,N,34036,WSH,1
130,ARI,SFG,W,2,1,N,25709,ARI,2
127,ATL,COL,L,6,7,N,32448,ATL,1
129,BAL,BOS,W,7,0,D,36655,BAL,2
129,BOS,BAL,L,0,7,D,36655,BOS,0
128,CHC,PHI,W,17,2,N,29379,CHC,6
128,CHW,DET,L,3,6,N,29489,CHW,1
130,CIN,PIT,L,0,1,N,35259,CIN,0
128,CLE,KCR,W,4,0,N,34273,CLE,3
129,COL,ATL,W,7,6,N,32448,COL,3
128,DET,CHW,W,6,3,N,29489,DET,2
129,HOU,LAA,L,6,7,N,41101,HOU,2
128,KCR,CLE,L,0,4,N,34273,KC,0
130,LAA,HOU,W,7,6,N,41101,LAA,2
128,LAD,MIL,L,0,3,N,52345,LAD,0
128,MIA,SDP,W,2,1,N,19913,MIA,1
130,MIL,LAD,W,3,0,N,52345,MIL,1
129,MIN,TOR,L,9,10,D,45591,MIN,2
128,NYM,WSN,L,4,9,D,36761,NYM,1
128,NYY,SEA,W,6,3,D,39810,NYY,1
129,OAK,TEX,W,8,3,D,22471,OAK,2
128,PHI,CHC,L,2,17,N,29379,PHI,1
130,PIT,CIN,W,1,0,N,35259,PIT,1
129,SDP,MIA,L,1,2,N,19913,SD,0
130,SEA,NYY,L,3,6,D,39810,SEA,1
131,SFG,ARI,L,1,2,N,25709,SF,1
129,STL,TBR,W,6,4,N,41295,STL,1
131,TBR,STL,L,4,6,N,41295,TB,3
129,TEX,OAK,L,3,8,D,22471,TEX,0
129,TOR,MIN,W,10,9,D,45591,TOR,2
127,WSN,NYM,W,9,4,D,36761,WSH,0
131,ARI,SFG,W,11,0,D,23210,ARI,4
128,ATL,COL,L,0,3,D,28154,ATL,0
130,BAL,BOS,W,2,1,D,36625,BAL,0
130,BOS,BAL,L,1,2,D,36625,BOS,0
129,CHC,PHI,L,3,6,D,28689,CHC,0
129,CHW,DET,W,7,1,D,22532,CHW,1
131,CIN,PIT,L,2,5,D,26155,CIN,0
129,CLE,KCR,W,12,0,D,32229,CLE,3
130,COL,ATL,W,3,0,D,28154,COL,1
129,DET,CHW,L,1,7,D,22532,DET,1
130,HOU,LAA,W,7,5,D,37606,HOU,1
129,KCR,CLE,L,0,12,D,32229,KC,0
131,LAA,HOU,L,5,7,D,37606,LAA,1
129,LAD,MIL,L,2,3,D,51355,LAD,0
129,MIA,SDP,W,6,2,D,23725,MIA,2
131,MIL,LAD,W,3,2,D,51355,MIL,1
130,MIN,TOR,W,7,2,D,42478,MIN,3
129,NYM,WSN,W,6,5,D,31904,NYM,3
130,NYM,WSN,L,4,5,N,20624,NYM,1
129,NYY,SEA,W,10,1,D,40112,NYY,0
130,OAK,TEX,W,8,3,D,16335,OAK,2
129,PHI,CHC,W,6,3,D,28689,PHI,2
131,PIT,CIN,W,5,2,D,26155,PIT,0
130,SDP,MIA,L,2,6,D,23725,SD,1
131,SEA,NYY,L,1,10,D,40112,SEA,0
132,SFG,ARI,L,0,11,D,23210,SF,0
130,STL,TBR,L,2,3,D,44469,STL,2
132,TBR,STL,W,3,2,D,44469,TB,3
130,TEX,OAK,L,3,8,D,16335,TEX,1
130,TOR,MIN,L,2,7,D,42478,TOR,1
128,WSN,NYM,L,5,6,D,31904,WSH,0
129,WSN,NYM,W,5,4,N,20624,WSH,1
129,ATL,PHI,L,1,6,N,15154,ATL,0
131,BAL,SEA,W,7,6,N,15106,BAL,1
131,BOS,TOR,W,6,5,N,35630,BOS,2
130,CHC,PIT,W,6,1,N,38453,CHC,0
130,CLE,NYY,W,6,2,N,36253,CLE,4
131,COL,DET,L,3,4,N,30754,COL,1
130,DET,COL,W,4,3,N,30754,DET,0
130,KCR,TBR,L,0,12,N,21866,KC,0
132,LAA,OAK,W,3,1,N,33719,LAA,0
130,MIA,WSN,L,2,11,N,20838,MIA,1
130,NYY,CLE,L,2,6,N,36253,NYY,1
131,OAK,LAA,L,1,3,N,33719,OAK,1
130,PHI,ATL,W,6,1,N,15154,PHI,1
132,PIT,CHC,L,1,6,N,38453,PIT,1
131,SDP,SFG,L,0,3,N,20594,SD,0
132,SEA,BAL,L,6,7,N,15106,SEA,2
133,SFG,SDP,W,3,0,N,20594,SF,2
133,TBR,KCR,W,12,0,N,21866,TB,3
131,TOR,BOS,L,5,6,N,35630,TOR,1
130,WSN,MIA,W,11,2,N,20838,WSH,1
132,ARI,LAD,W,7,6,N,25219,ARI,2
132,BAL,SEA,W,4,0,N,13736,BAL,4
132,BOS,TOR,W,3,0,N,34674,BOS,1
131,CHC,PIT,W,4,1,N,37370,CHC,1
130,CHW,MIN,L,4,6,N,20530,CHW,0
132,CIN,NYM,W,14,4,N,12946,CIN,2
132,COL,DET,W,7,3,N,30721,COL,2
131,DET,COL,L,3,7,N,30721,DET,1
131,HOU,TEX,L,2,12,N,3485,HOU,0
131,KCR,TBR,W,6,2,N,25204,KC,3
133,LAA,OAK,W,8,2,N,36229,LAA,3
130,LAD,ARI,L,6,7,N,25219,LAD,2
131,MIA,WSN,L,3,8,N,25924,MIA,1
132,MIL,STL,L,2,10,N,31985,MIL,1
131,MIN,CHW,W,6,4,N,20530,MIN,2
131,NYM,CIN,L,4,14,N,12946,NYM,0
132,OAK,LAA,L,2,8,N,36229,OAK,2
133,PIT,CHC,L,1,4,N,37370,PIT,1
132,SDP,SFG,W,6,3,N,19631,SD,2
133,SEA,BAL,L,0,4,N,13736,SEA,0
134,SFG,SDP,L,3,6,N,19631,SF,1
131,STL,MIL,W,10,2,N,31985,STL,1
134,TBR,KCR,L,2,6,N,25204,TB,1
131,TEX,HOU,W,12,2,N,3485,TEX,2
132,TOR,BOS,L,0,3,N,34674,TOR,0
131,WSN,MIA,W,8,3,N,25924,WSH,0
133,ARI,LAD,W,6,4,N,23321,ARI,3
130,ATL,PHI,W,9,1,D,,ATL,1
131,ATL,PHI,W,5,2,D,15706,ATL,0
133,BAL,SEA,W,8,7,D,16983,BAL,4
133,BOS,TOR,W,7,1,N,37693,BOS,2
132,CHC,PIT,W,17,3,N,36628,CHC,4
131,CHW,MIN,L,1,11,N,21172,CHW,0
133,CIN,NYM,L,0,2,N,12491,CIN,0
131,CLE,NYY,W,2,1,D,,CLE,0
132,CLE,NYY,W,9,4,D,39598,CLE,3
133,COL,DET,L,2,6,D,29281,COL,1
132,DET,COL,W,6,2,D,29281,DET,2
132,HOU,TEX,L,1,8,N,6123,HOU,0
132,KCR,TBR,L,3,5,N,25916,KC,1
134,LAA,OAK,W,10,8,N,36022,LAA,4
131,LAD,ARI,L,4,6,N,23321,LAD,1
132,MIA,WSN,L,0,4,D,25019,MIA,0
133,MIL,STL,W,6,5,D,28964,MIL,2
132,MIN,CHW,W,11,1,N,21172,MIN,2
132,NYM,CIN,W,2,0,N,12491,NYM,0
131,NYY,CLE,L,1,2,D,,NYY,0
132,NYY,CLE,L,4,9,D,39598,NYY,1
133,OAK,LAA,L,8,10,N,36022,OAK,2
131,PHI,ATL,L,1,9,D,,PHI,0
132,PHI,ATL,L,2,5,D,15706,PHI,0
134,PIT,CHC,L,3,17,N,36628,PIT,1
133,SDP,SFG,W,5,0,N,19691,SD,2
134,SEA,BAL,L,7,8,D,16983,SEA,1
135,SFG,SDP,L,0,5,N,19691,SF,0
132,STL,MIL,L,5,6,D,28964,STL,3
135,TBR,KCR,W,5,3,N,25916,TB,3
132,TEX,HOU,W,8,1,N,6123,TEX,1
133,TOR,BOS,L,1,7,N,37693,TOR,1
132,WSN,MIA,W,4,0,D,25019,WSH,2
134,ARI,LAD,W,8,1,D,19882,ARI,2
132,ATL,CHC,L,2,6,N,38031,ATL,1
134,BAL,TOR,L,8,11,N,13802,BAL,2
134,BOS,NYY,L,2,6,N,43309,BOS,0
133,CHC,ATL,W,6,2,N,38031,CHC,1
132,CHW,MIN,L,4,5,D,21288,CHW,1
134,CIN,NYM,W,7,2,D,13634,CIN,3
133,HOU,TEX,W,5,1,D,3385,HOU,1
132,LAD,ARI,L,1,8,D,19882,LAD,0
133,MIA,PHI,L,2,3,N,17013,MIA,0
134,MIL,WSN,W,6,3,N,26384,MIL,1
133,MIN,CHW,W,5,4,D,21288,MIN,0
133,NYM,CIN,L,2,7,D,13634,NYM,0
133,NYY,BOS,W,6,2,N,43309,NYY,2
133,PHI,MIA,W,3,2,N,17013,PHI,0
136,SFG,STL,L,2,5,N,40783,SF,0
133,STL,SFG,W,5,2,N,40783,STL,1
133,TEX,HOU,L,1,5,D,3385,TEX,0
134,TOR,BAL,W,11,8,N,13802,TOR,3
133,WSN,MIL,L,3,6,N,26384,WSH,0
135,ARI,COL,W,9,5,N,29628,ARI,1
133,ATL,CHC,L,0,2,D,37280,ATL,0
135,BAL,TOR,W,1,0,N,16627,BAL,0
135,BOS,NYY,W,4,1,N,42332,BOS,3
134,CHC,ATL,W,2,0,D,37280,CHC,0
133,CHW,TBR,L,1,3,N,13585,CHW,0
135,CIN,PIT,W,7,3,N,23569,CIN,0
133,CLE,DET,W,3,2,D,26093,CLE,1
134,CLE,DET,W,10,0,N,24342,CLE,1
134,COL,ARI,L,5,9,N,29628,COL,0
133,DET,CLE,L,2,3,D,26093,DET,0
134,DET,CLE,L,0,10,N,24342,DET,0
133,KCR,MIN,W,7,6,N,24068,KC,2
135,LAA,TEX,L,9,10,N,32240,LAA,0
133,LAD,SDP,W,1,0,N,36767,LAD,0
134,MIA,PHI,L,1,2,N,17998,MIA,0
135,MIL,WSN,W,1,0,N,40044,MIL,1
134,MIN,KCR,L,6,7,N,24068,MIN,1
134,NYY,BOS,L,1,4,N,42332,NYY,0
134,OAK,SEA,L,2,3,N,19030,OAK,0
134,PHI,MIA,W,2,1,N,17998,PHI,0
135,PIT,CIN,L,3,7,N,23569,PIT,0
134,SDP,LAD,L,0,1,N,36767,SD,0
135,SEA,OAK,W,3,2,N,19030,SEA,1
137,SFG,STL,L,6,11,N,37797,SF,1
134,STL,SFG,W,11,6,N,37797,STL,3
136,TBR,CHW,W,3,1,N,13585,TB,1
134,TEX,LAA,W,10,9,N,32240,TEX,3
135,TOR,BAL,L,0,1,N,16627,TOR,0
134,WSN,MIL,L,0,1,N,40044,WSH,0
136,ARI,COL,W,6,2,N,39442,ARI,1
134,ATL,CHC,L,12,14,D,41329,ATL,3
136,BAL,TOR,L,2,7,N,14815,BAL,1
136,BOS,NYY,L,1,5,D,46536,BOS,0
135,CHC,ATL,W,14,12,D,41329,CHC,3
134,CHW,TBR,W,5,4,N,17700,CHW,4
136,CIN,PIT,L,0,5,N,23529,CIN,0
135,CLE,DET,W,5,2,N,25272,CLE,0
135,COL,ARI,L,2,6,N,39442,COL,0
135,DET,CLE,L,2,5,N,25272,DET,0
134,HOU,NYM,W,12,8,D,30319,HOU,2
135,HOU,NYM,W,4,1,N,34904,HOU,0
134,KCR,MIN,L,0,17,N,33413,KC,0
136,LAA,TEX,W,7,4,N,25138,LAA,1
134,LAD,SDP,L,5,6,D,39140,LAD,2
135,LAD,SDP,L,2,7,N,42130,LAD,0
135,MIA,PHI,W,10,9,N,18262,MIA,3
136,MIL,WSN,L,2,3,N,35341,MIL,0
135,MIN,KCR,W,17,0,N,33413,MIN,3
134,NYM,HOU,L,8,12,D,30319,NYM,3
135,NYM,HOU,L,1,4,N,34904,NYM,0
135,NYY,BOS,W,5,1,D,46536,NYY,2
135,OAK,SEA,L,6,7,N,22245,OAK,3
135,PHI,MIA,L,9,10,N,18262,PHI,2
136,PIT,CIN,W,5,0,N,23529,PIT,1
135,SDP,LAD,W,6,5,D,39140,SD,1
136,SDP,LAD,W,7,2,N,42130,SD,1
136,SEA,OAK,W,7,6,N,22245,SEA,4
138,SFG,STL,W,2,1,D,39513,SF,1
135,STL,SFG,L,1,2,D,39513,STL,0
137,TBR,CHW,L,4,5,N,17700,TB,1
135,TEX,LAA,L,4,7,N,25138,TEX,1
136,TOR,BAL,W,7,2,N,14815,TOR,3
135,WSN,MIL,W,3,2,N,35341,WSH,1
137,ARI,COL,W,5,1,D,33838,ARI,3
135,ATL,CHC,W,5,1,D,42145,ATL,0
137,BAL,TOR,W,5,4,D,27231,BAL,3
137,BOS,NYY,L,2,9,N,46717,BOS,0
136,CHC,ATL,L,1,5,D,42145,CHC,1
135,CHW,TBR,W,6,2,D,17633,CHW,2
137,CIN,PIT,L,1,3,D,24474,CIN,0
136,CLE,DET,W,11,1,D,25244,CLE,3
136,COL,ARI,L,1,5,D,33838,COL,0
136,DET,CLE,L,1,11,D,25244,DET,0
136,HOU,NYM,W,8,6,D,32065,HOU,2
135,KCR,MIN,W,5,4,D,32234,KC,1
137,LAA,TEX,L,6,7,D,28783,LAA,0
136,LAD,SDP,L,4,6,D,33949,LAD,2
136,MIA,PHI,L,1,3,D,19404,MIA,0
137,MIL,WSN,W,7,2,D,36937,MIL,2
136,MIN,KCR,L,4,5,D,32234,MIN,1
136,NYM,HOU,L,6,8,D,32065,NYM,0
136,NYY,BOS,W,9,2,N,46717,NYY,4
136,OAK,SEA,L,2,10,D,26898,OAK,1
136,PHI,MIA,W,3,1,D,19404,PHI,0
137,PIT,CIN,W,3,1,D,24474,PIT,2
137,SDP,LAD,W,6,4,D,33949,SD,2
137,SEA,OAK,W,10,2,D,26898,SEA,3
139,SFG,STL,L,3,7,D,39784,SF,2
136,STL,SFG,W,7,3,D,39784,STL,3
138,TBR,CHW,L,2,6,D,17633,TB,1
136,TEX,LAA,W,7,6,D,28783,TEX,4
137,TOR,BAL,L,4,5,D,27231,TOR,1
136,WSN,MIL,L,2,7,D,36937,WSH,1
138,ARI,LAD,W,13,0,N,47192,ARI,6
136,ATL,TEX,L,2,8,N,23474,ATL,1
138,BAL,NYY,L,4,7,D,37622,BAL,3
138,BOS,TOR,L,4,10,N,34311,BOS,0
137,CHC,PIT,L,0,12,D,21068,CHC,0
136,CHW,CLE,L,3,5,D,16848,CHW,1
138,CIN,MIL,W,5,4,D,22403,CIN,1
137,CLE,CHW,W,5,3,D,16848,CLE,2
137,COL,SFG,W,4,3,D,28300,COL,1
137,DET,KCR,L,6,7,D,24804,DET,1
137,HOU,SEA,W,6,2,D,20108,HOU,2
136,KCR,DET,W,7,6,D,24804,KC,3
138,LAA,OAK,W,11,9,D,14571,LAA,3
137,LAD,ARI,L,0,13,N,47192,LAD,0
137,MIA,WSN,L,2,7,N,17349,MIA,1
138,MIL,CIN,L,4,5,D,22403,MIL,2
137,MIN,TBR,L,4,11,N,12108,MIN,1
137,NYM,PHI,W,11,7,D,28808,NYM,2
137,NYY,BAL,W,7,4,D,37622,NYY,2
137,OAK,LAA,L,9,11,D,14571,OAK,2
137,PHI,NYM,L,7,11,D,28808,PHI,0
138,PIT,CHC,W,12,0,D,21068,PIT,3
138,SDP,STL,L,0,2,D,25028,SD,0
138,SEA,HOU,L,2,6,D,20108,SEA,1
140,SFG,COL,L,3,4,D,28300,SF,2
137,STL,SDP,W,2,0,D,25028,STL,0
139,TBR,MIN,W,11,4,N,12108,TB,2
137,TEX,ATL,W,8,2,N,23474,TEX,3
138,TOR,BOS,W,10,4,N,34311,TOR,4
137,WSN,MIA,W,7,2,N,17349,WSH,2
139,ARI,LAD,W,3,1,N,47039,ARI,0
139,BAL,NYY,W,7,6,N,14377,BAL,4
139,BOS,TOR,W,3,2,N,33009,BOS,0
138,CHC,PIT,L,3,4,N,14079,CHC,0
137,CHW,CLE,L,4,9,N,12369,CHW,1
139,CIN,MIL,W,9,3,N,12135,CIN,1
138,CLE,CHW,W,9,4,N,12369,CLE,4
138,COL,SFG,W,9,6,N,24245,COL,1
138,DET,KCR,W,13,2,N,22547,DET,6
138,HOU,SEA,W,3,1,N,14568,HOU,1
137,KCR,DET,L,2,13,N,22547,KC,1
139,LAA,OAK,W,8,7,N,11110,LAA,1
138,LAD,ARI,L,1,3,N,47039,LAD,1
138,MIA,WSN,L,1,2,N,15364,MIA,0
139,MIL,CIN,L,3,9,N,12135,MIL,1
138,MIN,TBR,L,1,2,N,6509,MIN,1
138,NYM,PHI,L,1,9,N,22230,NYM,0
138,NYY,BAL,L,6,7,N,14377,NYY,0
138,OAK,LAA,L,7,8,N,11110,OAK,3
138,PHI,NYM,W,9,1,N,22230,PHI,1
139,PIT,CHC,W,4,3,N,14079,PIT,1
139,SDP,STL,L,4,8,N,17806,SD,1
139,SEA,HOU,L,1,3,N,14568,SEA,1
141,SFG,COL,L,6,9,N,24245,SF,0
138,STL,SDP,W,8,4,N,17806,STL,3
140,TBR,MIN,W,2,1,N,6509,TB,1
139,TOR,BOS,L,2,3,N,33009,TOR,1
138,WSN,MIA,W,2,1,N,15364,WSH,1
140,ARI,LAD,W,3,1,N,48612,ARI,0
137,ATL,TEX,L,8,12,D,19971,ATL,2
138,ATL,TEX,W,5,4,N,20364,ATL,0
140,BOS,TOR,W,6,1,N,33190,BOS,1
139,CHC,PIT,W,1,0,N,17067,CHC,0
138,CHW,CLE,L,1,5,N,13403,CHW,1
140,CIN,MIL,W,7,1,D,12626,CIN,2
139,CLE,CHW,W,5,1,N,13403,CLE,1
139,COL,SFG,L,3,11,N,26674,COL,1
139,DET,KCR,L,2,13,N,23755,DET,1
139,HOU,SEA,W,5,3,N,15104,HOU,1
138,KCR,DET,W,13,2,N,23755,KC,2
140,LAA,OAK,L,1,3,D,10544,LAA,0
139,LAD,ARI,L,1,3,N,48612,LAD,0
139,MIA,WSN,L,1,8,N,14390,MIA,0
140,MIL,CIN,L,1,7,D,12626,MIL,1
139,MIN,TBR,W,10,6,D,7185,MIN,2
139,NYM,PHI,W,6,3,N,19617,NYM,1
139,OAK,LAA,W,3,1,D,10544,OAK,1
139,PHI,NYM,L,3,6,N,19617,PHI,1
140,PIT,CHC,L,0,1,N,17067,PIT,0
140,SDP,STL,L,1,3,N,21411,SD,1
140,SEA,HOU,L,3,5,N,15104,SEA,1
142,SFG,COL,W,11,3,N,26674,SF,2
139,STL,SDP,W,3,1,N,21411,STL,1
141,TBR,MIN,L,6,10,D,7185,TB,3
138,TEX,ATL,W,12,8,D,19971,TEX,2
139,TEX,ATL,L,4,5,N,20364,TEX,1
140,TOR,BOS,L,1,6,N,33190,TOR,0
139,WSN,MIA,W,8,1,N,14390,WSH,2
139,ATL,MIA,W,6,5,N,23561,ATL,1
140,BAL,NYY,L,1,9,D,14946,BAL,0
140,CHC,PIT,W,8,2,N,19201,CHC,1
139,CHW,CLE,L,2,11,N,17019,CHW,2
141,CIN,NYM,L,2,7,N,21274,CIN,0
140,CLE,CHW,W,11,2,N,17019,CLE,5
140,COL,LAD,W,9,1,N,51492,COL,2
139,KCR,MIN,L,2,4,N,26485,KC,0
140,LAD,COL,L,1,9,N,51492,LAD,0
140,MIA,ATL,L,5,6,N,23561,MIA,0
140,MIN,KCR,W,4,2,N,26485,MIN,1
140,NYM,CIN,W,7,2,N,21274,NYM,3
139,NYY,BAL,W,9,1,D,14946,NYY,4
140,PHI,WSN,L,3,4,N,26267,PHI,2
141,PIT,CHC,L,2,8,N,19201,PIT,0
141,SDP,STL,W,3,0,N,21334,SD,1
140,STL,SDP,L,0,3,N,21334,STL,0
140,WSN,PHI,W,4,3,N,26267,WSH,0
141,ARI,SDP,L,6,10,N,27988,ARI,2
140,ATL,MIA,L,1,7,N,30056,ATL,1
141,BAL,CLE,L,0,5,N,30090,BAL,0
